Count: 10000
5184 -9933.9682 -1147.2910
5185 -9933.2453 -1153.5324
5186 -9932.5186 -1159.7734
5187 -9931.7879 -1166.0140
5188 -9931.0533 -1172.2541
5189 -9930.3148 -1178.4937
5190 -9929.5724 -1184.7329
5191 -9928.8260 -1190.9716
5192 -9928.0758 -1197.2098
5193 -9927.3216 -1203.4476
5194 -9926.5635 -1209.6849
5195 -9925.8015 -1215.9217
5196 -9925.0355 -1222.1580
5197 -9924.2656 -1228.3938
5198 -9923.4919 -1234.6292
5199 -9922.7142 -1240.8641
5200 -9921.9325 -1247.0984
5201 -9921.1470 -1253.3323
5202 -9920.3576 -1259.5657
5203 -9919.5642 -1265.7986
5204 -9918.7669 -1272.0310
5205 -9917.9657 -1278.2629
5206 -9917.1606 -1284.4943
5207 -9916.3516 -1290.7252
5208 -9915.5386 -1296.9556
5209 -9914.7218 -1303.1854
5210 -9913.9010 -1309.4148
5211 -9913.0763 -1315.6436
5212 -9912.2477 -1321.8719
5213 -9911.4152 -1328.0997
5214 -9910.5788 -1334.3270
5215 -9909.7384 -1340.5537
5216 -9908.8942 -1346.7799
5217 -9908.0460 -1353.0056
5218 -9907.1939 -1359.2307
5219 -9906.3380 -1365.4553
5220 -9905.4781 -1371.6794
5221 -9904.6143 -1377.9029
5222 -9903.7465 -1384.1259
5223 -9902.8749 -1390.3483
5224 -9901.9994 -1396.5702
5225 -9901.1199 -1402.7915
5226 -9900.2366 -1409.0123
5227 -9899.3493 -1415.2325
5228 -9898.4581 -1421.4522
5229 -9897.5631 -1427.6713
5230 -9896.6641 -1433.8899
5231 -9895.7612 -1440.1078
5232 -9894.8544 -1446.3252
5233 -9893.9437 -1452.5421
5234 -9893.0291 -1458.7583
5235 -9892.1106 -1464.9740
5236 -9891.1881 -1471.1891
5237 -9890.2618 -1477.4036
5238 -9889.3316 -1483.6176
5239 -9888.3974 -1489.8309
5240 -9887.4594 -1496.0437
5241 -9886.5174 -1502.2559
5242 -9885.5716 -1508.4675
5243 -9884.6219 -1514.6785
5244 -9883.6682 -1520.8889
5245 -9882.7106 -1527.0986
5246 -9881.7492 -1533.3078
5247 -9880.7838 -1539.5164
5248 -9879.8146 -1545.7244
5249 -9878.8414 -1551.9318
5250 -9877.8644 -1558.1385
5251 -9876.8834 -1564.3447
5252 -9875.8985 -1570.5502
5253 -9874.9098 -1576.7551
5254 -9873.9171 -1582.9593
5255 -9872.9206 -1589.1630
5256 -9871.9201 -1595.3660
5257 -9870.9158 -1601.5684
5258 -9869.9075 -1607.7702
5259 -9868.8954 -1613.9713
5260 -9867.8794 -1620.1718
5261 -9866.8594 -1626.3717
5262 -9865.8356 -1632.5709
5263 -9864.8079 -1638.7694
5264 -9863.7763 -1644.9673
5265 -9862.7408 -1651.1646
5266 -9861.7014 -1657.3612
5267 -9860.6581 -1663.5572
5268 -9859.6109 -1669.7525
5269 -9858.5598 -1675.9471
5270 -9857.5048 -1682.1411
5271 -9856.4460 -1688.3344
5272 -9855.3832 -1694.5271
5273 -9854.3165 -1700.7191
5274 -9853.2460 -1706.9104
5275 -9852.1716 -1713.1010
5276 -9851.0933 -1719.2910
5277 -9850.0111 -1725.4803
5278 -9848.9250 -1731.6689
5279 -9847.8350 -1737.8568
5280 -9846.7411 -1744.0440
5281 -9845.6433 -1750.2306
5282 -9844.5417 -1756.4164
5283 -9843.4362 -1762.6016
5284 -9842.3267 -1768.7861
5285 -9841.2134 -1774.9698
5286 -9840.0963 -1781.1529
5287 -9838.9752 -1787.3353
5288 -9837.8502 -1793.5169
5289 -9836.7214 -1799.6979
5290 -9835.5887 -1805.8781
5291 -9834.4520 -1812.0576
5292 -9833.3116 -1818.2364
5293 -9832.1672 -1824.4145
5294 -9831.0189 -1830.5919
5295 -9829.8668 -1836.7686
5296 -9828.7108 -1842.9445
5297 -9827.5509 -1849.1197
5298 -9826.3871 -1855.2941
5299 -9825.2195 -1861.4679
5300 -9824.0479 -1867.6409
5301 -9822.8725 -1873.8131
5302 -9821.6932 -1879.9847
5303 -9820.5100 -1886.1554
5304 -9819.3230 -1892.3255
5305 -9818.1321 -1898.4948
5306 -9816.9373 -1904.6633
5307 -9815.7386 -1910.8311
5308 -9814.5361 -1916.9981
5309 -9813.3296 -1923.1644
5310 -9812.1193 -1929.3299
5311 -9810.9052 -1935.4947
5312 -9809.6871 -1941.6587
5313 -9808.4652 -1947.8219
5314 -9807.2394 -1953.9844
5315 -9806.0098 -1960.1460
5316 -9804.7762 -1966.3069
5317 -9803.5388 -1972.4671
5318 -9802.2976 -1978.6264
5319 -9801.0524 -1984.7850
5320 -9799.8034 -1990.9428
5321 -9798.5505 -1997.0998
5322 -9797.2938 -2003.2560
5323 -9796.0332 -2009.4114
5324 -9794.7687 -2015.5661
5325 -9793.5003 -2021.7199
5326 -9792.2281 -2027.8730
5327 -9790.9520 -2034.0252
5328 -9789.6721 -2040.1766
5329 -9788.3883 -2046.3273
5330 -9787.1006 -2052.4771
5331 -9785.8090 -2058.6261
5332 -9784.5136 -2064.7743
5333 -9783.2144 -2070.9217
5334 -9781.9112 -2077.0682
5335 -9780.6043 -2083.2140
5336 -9779.2934 -2089.3589
5337 -9777.9787 -2095.5030
5338 -9776.6601 -2101.6463
5339 -9775.3377 -2107.7887
5340 -9774.0114 -2113.9303
5341 -9772.6812 -2120.0711
5342 -9771.3472 -2126.2110
5343 -9770.0094 -2132.3501
5344 -9768.6676 -2138.4884
5345 -9767.3221 -2144.6258
5346 -9765.9726 -2150.7624
5347 -9764.6193 -2156.8981
5348 -9763.2622 -2163.0330
5349 -9761.9012 -2169.1670
5350 -9760.5363 -2175.3001
5351 -9759.1676 -2181.4324
5352 -9757.7951 -2187.5638
5353 -9756.4186 -2193.6944
5354 -9755.0384 -2199.8241
5355 -9753.6543 -2205.9530
5356 -9752.2663 -2212.0809
5357 -9750.8745 -2218.2080
5358 -9749.4788 -2224.3342
5359 -9748.0793 -2230.4596
5360 -9746.6759 -2236.5840
5361 -9745.2687 -2242.7076
5362 -9743.8577 -2248.8303
5363 -9742.4428 -2254.9521
5364 -9741.0240 -2261.0730
5365 -9739.6014 -2267.1930
5366 -9738.1750 -2273.3122
5367 -9736.7447 -2279.4304
5368 -9735.3106 -2285.5477
5369 -9733.8726 -2291.6641
5370 -9732.4308 -2297.7797
5371 -9730.9851 -2303.8943
5372 -9729.5356 -2310.0080
5373 -9728.0823 -2316.1208
5374 -9726.6251 -2322.2326
5375 -9725.1641 -2328.3436
5376 -9723.6992 -2334.4536
5377 -9722.2305 -2340.5628
5378 -9720.7580 -2346.6710
5379 -9719.2816 -2352.7782
5380 -9717.8014 -2358.8846
5381 -9716.3173 -2364.9900
5382 -9714.8294 -2371.0944
5383 -9713.3377 -2377.1980
5384 -9711.8422 -2383.3006
5385 -9710.3428 -2389.4022
5386 -9708.8396 -2395.5030
5387 -9707.3325 -2401.6027
5388 -9705.8216 -2407.7016
5389 -9704.3069 -2413.7994
5390 -9702.7883 -2419.8963
5391 -9701.2660 -2425.9923
5392 -9699.7398 -2432.0873
5393 -9698.2097 -2438.1814
5394 -9696.6758 -2444.2744
5395 -9695.1381 -2450.3666
5396 -9693.5966 -2456.4577
5397 -9692.0513 -2462.5479
5398 -9690.5021 -2468.6371
5399 -9688.9491 -2474.7253
5400 -9687.3923 -2480.8126
5401 -9685.8316 -2486.8989
5402 -9684.2671 -2492.9842
5403 -9682.6988 -2499.0685
5404 -9681.1267 -2505.1518
5405 -9679.5508 -2511.2341
5406 -9677.9710 -2517.3155
5407 -9676.3874 -2523.3958
5408 -9674.8000 -2529.4752
5409 -9673.2088 -2535.5535
5410 -9671.6137 -2541.6309
5411 -9670.0149 -2547.7073
5412 -9668.4122 -2553.7826
5413 -9666.8057 -2559.8569
5414 -9665.1954 -2565.9303
5415 -9663.5813 -2572.0026
5416 -9661.9633 -2578.0739
5417 -9660.3416 -2584.1442
5418 -9658.7160 -2590.2134
5419 -9657.0866 -2596.2817
5420 -9655.4534 -2602.3489
5421 -9653.8164 -2608.4151
5422 -9652.1756 -2614.4802
5423 -9650.5309 -2620.5443
5424 -9648.8825 -2626.6074
5425 -9647.2302 -2632.6695
5426 -9645.5742 -2638.7305
5427 -9643.9143 -2644.7905
5428 -9642.2506 -2650.8494
5429 -9640.5832 -2656.9073
5430 -9638.9119 -2662.9641
5431 -9637.2368 -2669.0199
5432 -9635.5579 -2675.0746
5433 -9633.8752 -2681.1283
5434 -9632.1887 -2687.1809
5435 -9630.4984 -2693.2325
5436 -9628.8043 -2699.2829
5437 -9627.1064 -2705.3324
5438 -9625.4046 -2711.3807
5439 -9623.6991 -2717.4280
5440 -9621.9898 -2723.4742
5441 -9620.2767 -2729.5194
5442 -9618.5598 -2735.5634
5443 -9616.8391 -2741.6064
5444 -9615.1146 -2747.6483
5445 -9613.3863 -2753.6891
5446 -9611.6542 -2759.7288
5447 -9609.9183 -2765.7675
5448 -9608.1787 -2771.8050
5449 -9606.4352 -2777.8415
5450 -9604.6879 -2783.8768
5451 -9602.9369 -2789.9111
5452 -9601.1820 -2795.9442
5453 -9599.4234 -2801.9763
5454 -9597.6609 -2808.0072
5455 -9595.8947 -2814.0370
5456 -9594.1247 -2820.0658
5457 -9592.3509 -2826.0934
5458 -9590.5733 -2832.1199
5459 -9588.7920 -2838.1452
5460 -9587.0068 -2844.1695
5461 -9585.2179 -2850.1926
5462 -9583.4252 -2856.2146
5463 -9581.6287 -2862.2355
5464 -9579.8284 -2868.2553
5465 -9578.0243 -2874.2739
5466 -9576.2165 -2880.2914
5467 -9574.4048 -2886.3077
5468 -9572.5894 -2892.3229
5469 -9570.7702 -2898.3370
5470 -9568.9473 -2904.3499
5471 -9567.1205 -2910.3617
5472 -9565.2900 -2916.3723
5473 -9563.4557 -2922.3818
5474 -9561.6176 -2928.3901
5475 -9559.7758 -2934.3972
5476 -9557.9301 -2940.4033
5477 -9556.0808 -2946.4081
5478 -9554.2276 -2952.4118
5479 -9552.3706 -2958.4143
5480 -9550.5099 -2964.4156
5481 -9548.6454 -2970.4158
5482 -9546.7772 -2976.4148
5483 -9544.9052 -2982.4126
5484 -9543.0294 -2988.4093
5485 -9541.1498 -2994.4048
5486 -9539.2665 -3000.3991
5487 -9537.3794 -3006.3922
5488 -9535.4886 -3012.3841
5489 -9533.5939 -3018.3748
5490 -9531.6956 -3024.3644
5491 -9529.7934 -3030.3527
5492 -9527.8875 -3036.3398
5493 -9525.9778 -3042.3258
5494 -9524.0644 -3048.3105
5495 -9522.1472 -3054.2941
5496 -9520.2263 -3060.2764
5497 -9518.3016 -3066.2576
5498 -9516.3731 -3072.2375
5499 -9514.4409 -3078.2162
5500 -9512.5049 -3084.1937
5501 -9510.5652 -3090.1699
5502 -9508.6217 -3096.1450
5503 -9506.6744 -3102.1188
5504 -9504.7234 -3108.0914
5505 -9502.7687 -3114.0628
5506 -9500.8102 -3120.0330
5507 -9498.8479 -3126.0019
5508 -9496.8819 -3131.9696
5509 -9494.9122 -3137.9360
5510 -9492.9387 -3143.9012
5511 -9490.9614 -3149.8652
5512 -9488.9805 -3155.8279
5513 -9486.9957 -3161.7894
5514 -9485.0072 -3167.7496
5515 -9483.0150 -3173.7086
5516 -9481.0190 -3179.6663
5517 -9479.0193 -3185.6228
5518 -9477.0159 -3191.5780
5519 -9475.0087 -3197.5320
5520 -9472.9977 -3203.4847
5521 -9470.9830 -3209.4361
5522 -9468.9646 -3215.3863
5523 -9466.9425 -3221.3351
5524 -9464.9166 -3227.2828
5525 -9462.8870 -3233.2291
5526 -9460.8536 -3239.1742
5527 -9458.8165 -3245.1180
5528 -9456.7757 -3251.0605
5529 -9454.7311 -3257.0017
5530 -9452.6828 -3262.9416
5531 -9450.6308 -3268.8803
5532 -9448.5750 -3274.8177
5533 -9446.5155 -3280.7537
5534 -9444.4523 -3286.6885
5535 -9442.3853 -3292.6220
5536 -9440.3146 -3298.5541
5537 -9438.2402 -3304.4850
5538 -9436.1621 -3310.4146
5539 -9434.0802 -3316.3429
5540 -9431.9947 -3322.2698
5541 -9429.9054 -3328.1954
5542 -9427.8123 -3334.1198
5543 -9425.7156 -3340.0428
5544 -9423.6151 -3345.9645
5545 -9421.5109 -3351.8848
5546 -9419.4030 -3357.8039
5547 -9417.2914 -3363.7216
5548 -9415.1760 -3369.6380
5549 -9413.0570 -3375.5531
5550 -9410.9342 -3381.4668
5551 -9408.8077 -3387.3792
5552 -9406.6775 -3393.2903
5553 -9404.5436 -3399.2000
5554 -9402.4059 -3405.1084
5555 -9400.2646 -3411.0154
5556 -9398.1195 -3416.9211
5557 -9395.9707 -3422.8254
5558 -9393.8183 -3428.7284
5559 -9391.6621 -3434.6300
5560 -9389.5022 -3440.5303
5561 -9387.3386 -3446.4292
5562 -9385.1713 -3452.3268
5563 -9383.0003 -3458.2230
5564 -9380.8255 -3464.1178
5565 -9378.6471 -3470.0113
5566 -9376.4650 -3475.9034
5567 -9374.2792 -3481.7941
5568 -9372.0896 -3487.6834
5569 -9369.8964 -3493.5714
5570 -9367.6995 -3499.4580
5571 -9365.4989 -3505.3432
5572 -9363.2945 -3511.2270
5573 -9361.0865 -3517.1095
5574 -9358.8748 -3522.9905
5575 -9356.6594 -3528.8702
5576 -9354.4403 -3534.7484
5577 -9352.2175 -3540.6253
5578 -9349.9910 -3546.5008
5579 -9347.7608 -3552.3749
5580 -9345.5270 -3558.2475
5581 -9343.2894 -3564.1188
5582 -9341.0482 -3569.9886
5583 -9338.8032 -3575.8571
5584 -9336.5546 -3581.7241
5585 -9334.3023 -3587.5898
5586 -9332.0463 -3593.4540
5587 -9329.7867 -3599.3167
5588 -9327.5233 -3605.1781
5589 -9325.2563 -3611.0381
5590 -9322.9855 -3616.8966
5591 -9320.7111 -3622.7537
5592 -9318.4330 -3628.6093
5593 -9316.1513 -3634.4636
5594 -9313.8658 -3640.3163
5595 -9311.5767 -3646.1677
5596 -9309.2839 -3652.0176
5597 -9306.9875 -3657.8661
5598 -9304.6873 -3663.7131
5599 -9302.3835 -3669.5587
5600 -9300.0760 -3675.4028
5601 -9297.7649 -3681.2455
5602 -9295.4500 -3687.0868
5603 -9293.1315 -3692.9265
5604 -9290.8094 -3698.7649
5605 -9288.4835 -3704.6017
5606 -9286.1540 -3710.4371
5607 -9283.8209 -3716.2710
5608 -9281.4840 -3722.1035
5609 -9279.1435 -3727.9345
5610 -9276.7994 -3733.7640
5611 -9274.4515 -3739.5921
5612 -9272.1000 -3745.4186
5613 -9269.7449 -3751.2437
5614 -9267.3861 -3757.0673
5615 -9265.0236 -3762.8895
5616 -9262.6575 -3768.7101
5617 -9260.2877 -3774.5293
5618 -9257.9143 -3780.3469
5619 -9255.5372 -3786.1631
5620 -9253.1565 -3791.9778
5621 -9250.7721 -3797.7910
5622 -9248.3840 -3803.6026
5623 -9245.9923 -3809.4128
5624 -9243.5970 -3815.2215
5625 -9241.1980 -3821.0287
5626 -9238.7953 -3826.8343
5627 -9236.3890 -3832.6385
5628 -9233.9791 -3838.4411
5629 -9231.5655 -3844.2422
5630 -9229.1483 -3850.0418
5631 -9226.7274 -3855.8399
5632 -9224.3029 -3861.6365
5633 -9221.8747 -3867.4315
5634 -9219.4429 -3873.2250
5635 -9217.0075 -3879.0170
5636 -9214.5684 -3884.8075
5637 -9212.1257 -3890.5964
5638 -9209.6793 -3896.3838
5639 -9207.2294 -3902.1696
5640 -9204.7757 -3907.9539
5641 -9202.3185 -3913.7367
5642 -9199.8576 -3919.5179
5643 -9197.3931 -3925.2975
5644 -9194.9249 -3931.0757
5645 -9192.4531 -3936.8522
5646 -9189.9777 -3942.6272
5647 -9187.4987 -3948.4007
5648 -9185.0160 -3954.1726
5649 -9182.5297 -3959.9429
5650 -9180.0398 -3965.7117
5651 -9177.5463 -3971.4789
5652 -9175.0491 -3977.2445
5653 -9172.5483 -3983.0086
5654 -9170.0439 -3988.7711
5655 -9167.5359 -3994.5320
5656 -9165.0242 -4000.2914
5657 -9162.5090 -4006.0491
5658 -9159.9901 -4011.8053
5659 -9157.4676 -4017.5599
5660 -9154.9415 -4023.3129
5661 -9152.4117 -4029.0644
5662 -9149.8784 -4034.8142
5663 -9147.3414 -4040.5624
5664 -9144.8009 -4046.3091
5665 -9142.2567 -4052.0541
5666 -9139.7089 -4057.7976
5667 -9137.1575 -4063.5394
5668 -9134.6025 -4069.2797
5669 -9132.0439 -4075.0183
5670 -9129.4817 -4080.7553
5671 -9126.9159 -4086.4907
5672 -9124.3465 -4092.2246
5673 -9121.7734 -4097.9567
5674 -9119.1968 -4103.6873
5675 -9116.6166 -4109.4163
5676 -9114.0328 -4115.1436
5677 -9111.4453 -4120.8693
5678 -9108.8543 -4126.5934
5679 -9106.2597 -4132.3158
5680 -9103.6615 -4138.0366
5681 -9101.0597 -4143.7558
5682 -9098.4543 -4149.4734
5683 -9095.8453 -4155.1893
5684 -9093.2327 -4160.9035
5685 -9090.6166 -4166.6162
5686 -9087.9968 -4172.3271
5687 -9085.3735 -4178.0365
5688 -9082.7465 -4183.7442
5689 -9080.1160 -4189.4502
5690 -9077.4819 -4195.1546
5691 -9074.8442 -4200.8573
5692 -9072.2030 -4206.5583
5693 -9069.5581 -4212.2577
5694 -9066.9097 -4217.9555
5695 -9064.2577 -4223.6516
5696 -9061.6021 -4229.3460
5697 -9058.9429 -4235.0387
5698 -9056.2802 -4240.7298
5699 -9053.6139 -4246.4192
5700 -9050.9440 -4252.1069
5701 -9048.2705 -4257.7929
5702 -9045.5935 -4263.4773
5703 -9042.9129 -4269.1599
5704 -9040.2287 -4274.8409
5705 -9037.5410 -4280.5202
5706 -9034.8496 -4286.1978
5707 -9032.1548 -4291.8738
5708 -9029.4563 -4297.5480
5709 -9026.7543 -4303.2205
5710 -9024.0487 -4308.8913
5711 -9021.3396 -4314.5605
5712 -9018.6269 -4320.2279
5713 -9015.9106 -4325.8936
5714 -9013.1908 -4331.5576
5715 -9010.4674 -4337.2199
5716 -9007.7405 -4342.8805
5717 -9005.0100 -4348.5394
5718 -9002.2760 -4354.1965
5719 -8999.5384 -4359.8520
5720 -8996.7972 -4365.5057
5721 -8994.0525 -4371.1577
5722 -8991.3043 -4376.8079
5723 -8988.5525 -4382.4565
5724 -8985.7971 -4388.1033
5725 -8983.0382 -4393.7484
5726 -8980.2758 -4399.3917
5727 -8977.5098 -4405.0333
5728 -8974.7402 -4410.6732
5729 -8971.9672 -4416.3113
5730 -8969.1905 -4421.9477
5731 -8966.4104 -4427.5823
5732 -8963.6267 -4433.2152
5733 -8960.8394 -4438.8463
5734 -8958.0486 -4444.4757
5735 -8955.2543 -4450.1034
5736 -8952.4565 -4455.7292
5737 -8949.6551 -4461.3533
5738 -8946.8502 -4466.9757
5739 -8944.0417 -4472.5963
5740 -8941.2298 -4478.2151
5741 -8938.4142 -4483.8322
5742 -8935.5952 -4489.4474
5743 -8932.7726 -4495.0610
5744 -8929.9465 -4500.6727
5745 -8927.1169 -4506.2827
5746 -8924.2838 -4511.8908
5747 -8921.4471 -4517.4972
5748 -8918.6069 -4523.1019
5749 -8915.7632 -4528.7047
5750 -8912.9160 -4534.3057
5751 -8910.0652 -4539.9050
5752 -8907.2110 -4545.5025
5753 -8904.3532 -4551.0981
5754 -8901.4919 -4556.6920
5755 -8898.6271 -4562.2841
5756 -8895.7588 -4567.8743
5757 -8892.8869 -4573.4628
5758 -8890.0116 -4579.0495
5759 -8887.1327 -4584.6343
5760 -8884.2504 -4590.2174
5761 -8881.3645 -4595.7986
5762 -8878.4751 -4601.3780
5763 -8875.5822 -4606.9556
5764 -8872.6858 -4612.5314
5765 -8869.7859 -4618.1054
5766 -8866.8826 -4623.6775
5767 -8863.9757 -4629.2478
5768 -8861.0653 -4634.8163
5769 -8858.1514 -4640.3830
5770 -8855.2340 -4645.9478
5771 -8852.3131 -4651.5108
5772 -8849.3887 -4657.0719
5773 -8846.4609 -4662.6312
5774 -8843.5295 -4668.1887
5775 -8840.5946 -4673.7444
5776 -8837.6563 -4679.2981
5777 -8834.7145 -4684.8501
5778 -8831.7691 -4690.4002
5779 -8828.8203 -4695.9484
5780 -8825.8680 -4701.4948
5781 -8822.9123 -4707.0393
5782 -8819.9530 -4712.5820
5783 -8816.9903 -4718.1228
5784 -8814.0240 -4723.6617
5785 -8811.0543 -4729.1988
5786 -8808.0811 -4734.7340
5787 -8805.1045 -4740.2674
5788 -8802.1244 -4745.7989
5789 -8799.1407 -4751.3285
5790 -8796.1537 -4756.8562
5791 -8793.1631 -4762.3820
5792 -8790.1691 -4767.9060
5793 -8787.1716 -4773.4281
5794 -8784.1706 -4778.9483
5795 -8781.1662 -4784.4666
5796 -8778.1583 -4789.9830
5797 -8775.1469 -4795.4976
5798 -8772.1321 -4801.0102
5799 -8769.1138 -4806.5209
5800 -8766.0920 -4812.0298
5801 -8763.0668 -4817.5367
5802 -8760.0381 -4823.0418
5803 -8757.0060 -4828.5449
5804 -8753.9704 -4834.0462
5805 -8750.9313 -4839.5455
5806 -8747.8888 -4845.0429
5807 -8744.8429 -4850.5384
5808 -8741.7935 -4856.0320
5809 -8738.7406 -4861.5237
5810 -8735.6843 -4867.0134
5811 -8732.6245 -4872.5013
5812 -8729.5613 -4877.9872
5813 -8726.4947 -4883.4711
5814 -8723.4246 -4888.9532
5815 -8720.3510 -4894.4333
5816 -8717.2741 -4899.9115
5817 -8714.1936 -4905.3878
5818 -8711.1098 -4910.8621
5819 -8708.0225 -4916.3345
5820 -8704.9317 -4921.8049
5821 -8701.8375 -4927.2734
5822 -8698.7399 -4932.7400
5823 -8695.6389 -4938.2046
5824 -8692.5344 -4943.6672
5825 -8689.4265 -4949.1279
5826 -8686.3151 -4954.5867
5827 -8683.2004 -4960.0435
5828 -8680.0822 -4965.4983
5829 -8676.9605 -4970.9512
5830 -8673.8355 -4976.4021
5831 -8670.7070 -4981.8511
5832 -8667.5751 -4987.2980
5833 -8664.4398 -4992.7430
5834 -8661.3010 -4998.1861
5835 -8658.1589 -5003.6272
5836 -8655.0133 -5009.0663
5837 -8651.8643 -5014.5034
5838 -8648.7119 -5019.9385
5839 -8645.5561 -5025.3717
5840 -8642.3968 -5030.8028
5841 -8639.2342 -5036.2320
5842 -8636.0681 -5041.6592
5843 -8632.8986 -5047.0844
5844 -8629.7258 -5052.5076
5845 -8626.5495 -5057.9289
5846 -8623.3698 -5063.3481
5847 -8620.1867 -5068.7653
5848 -8617.0002 -5074.1805
5849 -8613.8103 -5079.5937
5850 -8610.6170 -5085.0050
5851 -8607.4203 -5090.4142
5852 -8604.2202 -5095.8214
5853 -8601.0167 -5101.2265
5854 -8597.8098 -5106.6297
5855 -8594.5995 -5112.0309
5856 -8591.3858 -5117.4300
5857 -8588.1687 -5122.8271
5858 -8584.9483 -5128.2222
5859 -8581.7244 -5133.6153
5860 -8578.4972 -5139.0063
5861 -8575.2666 -5144.3953
5862 -8572.0326 -5149.7823
5863 -8568.7952 -5155.1673
5864 -8565.5544 -5160.5502
5865 -8562.3102 -5165.9311
5866 -8559.0627 -5171.3099
5867 -8555.8118 -5176.6867
5868 -8552.5575 -5182.0615
5869 -8549.2998 -5187.4342
5870 -8546.0387 -5192.8048
5871 -8542.7743 -5198.1734
5872 -8539.5065 -5203.5400
5873 -8536.2354 -5208.9045
5874 -8532.9608 -5214.2669
5875 -8529.6829 -5219.6273
5876 -8526.4016 -5224.9856
5877 -8523.1170 -5230.3419
5878 -8519.8290 -5235.6961
5879 -8516.5376 -5241.0482
5880 -8513.2429 -5246.3983
5881 -8509.9448 -5251.7463
5882 -8506.6434 -5257.0922
5883 -8503.3386 -5262.4361
5884 -8500.0304 -5267.7778
5885 -8496.7189 -5273.1175
5886 -8493.4040 -5278.4551
5887 -8490.0858 -5283.7906
5888 -8486.7642 -5289.1241
5889 -8483.4393 -5294.4554
5890 -8480.1110 -5299.7847
5891 -8476.7794 -5305.1118
5892 -8473.4444 -5310.4369
5893 -8470.1061 -5315.7599
5894 -8466.7644 -5321.0808
5895 -8463.4194 -5326.3995
5896 -8460.0711 -5331.7162
5897 -8456.7194 -5337.0308
5898 -8453.3643 -5342.3432
5899 -8450.0060 -5347.6536
5900 -8446.6443 -5352.9618
5901 -8443.2793 -5358.2679
5902 -8439.9109 -5363.5720
5903 -8436.5392 -5368.8739
5904 -8433.1642 -5374.1736
5905 -8429.7858 -5379.4713
5906 -8426.4041 -5384.7668
5907 -8423.0191 -5390.0602
5908 -8419.6308 -5395.3515
5909 -8416.2391 -5400.6406
5910 -8412.8441 -5405.9276
5911 -8409.4458 -5411.2125
5912 -8406.0442 -5416.4953
5913 -8402.6393 -5421.7759
5914 -8399.2310 -5427.0543
5915 -8395.8194 -5432.3307
5916 -8392.4045 -5437.6048
5917 -8388.9863 -5442.8769
5918 -8385.5648 -5448.1467
5919 -8382.1400 -5453.4145
5920 -8378.7118 -5458.6800
5921 -8375.2804 -5463.9435
5922 -8371.8457 -5469.2047
5923 -8368.4076 -5474.4638
5924 -8364.9662 -5479.7208
5925 -8361.5216 -5484.9756
5926 -8358.0736 -5490.2282
5927 -8354.6224 -5495.4786
5928 -8351.1678 -5500.7269
5929 -8347.7099 -5505.9730
5930 -8344.2488 -5511.2169
5931 -8340.7843 -5516.4587
5932 -8337.3166 -5521.6983
5933 -8333.8456 -5526.9357
5934 -8330.3712 -5532.1709
5935 -8326.8936 -5537.4039
5936 -8323.4127 -5542.6348
5937 -8319.9286 -5547.8634
5938 -8316.4411 -5553.0899
5939 -8312.9503 -5558.3142
5940 -8309.4563 -5563.5363
5941 -8305.9590 -5568.7562
5942 -8302.4584 -5573.9739
5943 -8298.9545 -5579.1893
5944 -8295.4474 -5584.4026
5945 -8291.9370 -5589.6137
5946 -8288.4233 -5594.8226
5947 -8284.9063 -5600.0292
5948 -8281.3861 -5605.2337
5949 -8277.8626 -5610.4359
5950 -8274.3358 -5615.6360
5951 -8270.8057 -5620.8338
5952 -8267.2724 -5626.0294
5953 -8263.7359 -5631.2227
5954 -8260.1960 -5636.4139
5955 -8256.6529 -5641.6028
5956 -8253.1066 -5646.7895
5957 -8249.5570 -5651.9740
5958 -8246.0041 -5657.1562
5959 -8242.4480 -5662.3362
5960 -8238.8886 -5667.5140
5961 -8235.3260 -5672.6895
5962 -8231.7601 -5677.8628
5963 -8228.1910 -5683.0338
5964 -8224.6186 -5688.2026
5965 -8221.0430 -5693.3692
5966 -8217.4641 -5698.5335
5967 -8213.8820 -5703.6956
5968 -8210.2966 -5708.8554
5969 -8206.7080 -5714.0129
5970 -8203.1162 -5719.1682
5971 -8199.5211 -5724.3213
5972 -8195.9228 -5729.4720
5973 -8192.3212 -5734.6206
5974 -8188.7164 -5739.7668
5975 -8185.1084 -5744.9108
5976 -8181.4972 -5750.0525
5977 -8177.8827 -5755.1920
5978 -8174.2650 -5760.3292
5979 -8170.6441 -5765.4641
5980 -8167.0199 -5770.5967
5981 -8163.3925 -5775.7270
5982 -8159.7619 -5780.8551
5983 -8156.1281 -5785.9809
5984 -8152.4910 -5791.1044
5985 -8148.8508 -5796.2256
5986 -8145.2073 -5801.3445
5987 -8141.5606 -5806.4612
5988 -8137.9107 -5811.5755
5989 -8134.2575 -5816.6876
5990 -8130.6012 -5821.7973
5991 -8126.9416 -5826.9048
5992 -8123.2789 -5832.0100
5993 -8119.6129 -5837.1128
5994 -8115.9438 -5842.2134
5995 -8112.2714 -5847.3116
5996 -8108.5958 -5852.4075
5997 -8104.9170 -5857.5012
5998 -8101.2351 -5862.5925
5999 -8097.5499 -5867.6815
6000 -8093.8615 -5872.7682
6001 -8090.1699 -5877.8525
6002 -8086.4752 -5882.9346
6003 -8082.7772 -5888.0143
6004 -8079.0761 -5893.0917
6005 -8075.3718 -5898.1668
6006 -8071.6642 -5903.2395
